age,workclass,education,education_num,marital_status,occupation,capital_gain,capital_loss,hours_per_week,income
42,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,35,<=50K
26,Self-emp-not-inc,9th,5,Married-civ-spouse,Craft-repair,0,0,40,<=50K
36,Private,10th,6,Married-civ-spouse,Other-service,0,0,24,<=50K
62,Private,Masters,14,Married-civ-spouse,Prof-specialty,0,0,40,>50K
43,Private,Bachelors,13,Married-civ-spouse,Transport-moving,0,0,45,<=50K
43,Private,Bachelors,13,Divorced,Exec-managerial,0,1564,45,>50K
22,Private,HS-grad,9,Married-spouse-absent,Sales,0,0,55,<=50K
28,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
56,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Sales,0,0,45,<=50K
22,Private,Assoc-acdm,12,Never-married,Sales,0,0,15,<=50K
57,Private,Bachelors,13,Divorced,Exec-managerial,0,0,45,>50K
39,Private,HS-grad,9,Divorced,Sales,0,0,40,<=50K
26,Federal-gov,Some-college,10,Never-married,Adm-clerical,0,0,15,<=50K
17,Private,11th,7,Never-married,Other-service,0,0,10,<=50K
40,State-gov,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,0,0,38,>50K
45,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
44,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
20,Local-gov,Some-college,10,Never-married,Adm-clerical,0,0,10,<=50K
33,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
23,Private,Some-college,10,Never-married,Sales,0,0,40,<=50K
46,Self-emp-not-inc,Masters,14,Divorced,Exec-managerial,0,0,30,<=50K
38,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,50,<=50K
54,Private,HS-grad,9,Divorced,Transport-moving,0,0,40,<=50K
46,Private,5th-6th,3,Divorced,Craft-repair,0,2339,45,<=50K
25,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,0,40,<=50K
46,Private,Some-college,10,Divorced,Sales,0,0,40,<=50K
36,Local-gov,Some-college,10,Married-civ-spouse,Transport-moving,0,0,40,<=50K
23,Private,HS-grad,9,Never-married,Other-service,0,0,25,<=50K
29,Private,HS-grad,9,Separated,Machine-op-inspct,0,0,40,<=50K
44,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,2415,6,>50K
19,Private,Some-college,10,Never-married,Adm-clerical,0,0,16,<=50K
19,Private,HS-grad,9,Never-married,Other-service,0,0,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Other-service,0,0,40,>50K
27,Private,Bachelors,13,Never-married,Craft-repair,0,0,50,<=50K
46,Self-emp-not-inc,Assoc-acdm,12,Separated,Craft-repair,0,0,40,<=50K
34,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,7688,0,45,>50K
34,Private,HS-grad,9,Never-married,Other-service,0,0,35,<=50K
44,Private,Some-college,10,Married-civ-spouse,Tech-support,0,0,40,<=50K
45,Private,Some-college,10,Divorced,Handlers-cleaners,0,0,40,<=50K
20,?,HS-grad,9,Never-married,?,0,0,35,<=50K
25,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,55,>50K
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,50,>50K
20,Private,Some-college,10,Never-married,Handlers-cleaners,0,0,40,<=50K
28,Private,Some-college,10,Never-married,Other-service,0,0,40,<=50K
50,State-gov,Bachelors,13,Married-civ-spouse,Protective-serv,0,0,40,>50K
34,Private,Assoc-voc,11,Divorced,Tech-support,0,0,64,<=50K
28,Private,7th-8th,4,Married-civ-spouse,Handlers-cleaners,0,2179,40,<=50K
41,Private,Masters,14,Married-civ-spouse,Exec-managerial,0,1977,65,>50K
28,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
46,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,25,<=50K
28,?,Some-college,10,Married-civ-spouse,?,0,1887,40,>50K
32,Private,Some-college,10,Married-civ-spouse,Exec-managerial,0,0,50,<=50K
41,Local-gov,Some-college,10,Divorced,Other-service,0,0,24,<=50K
24,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,40,<=50K
33,Private,Some-college,10,Divorced,Exec-managerial,0,0,40,<=50K
46,Private,Doctorate,16,Married-civ-spouse,Exec-managerial,15024,0,60,>50K
31,State-gov,Some-college,10,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
35,Private,12th,8,Divorced,Craft-repair,0,0,50,>50K
52,Private,1st-4th,2,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
30,Private,11th,7,Never-married,Other-service,0,0,19,<=50K
34,Local-gov,11th,7,Separated,Machine-op-inspct,0,0,40,<=50K
34,State-gov,HS-grad,9,Divorced,Transport-moving,0,0,40,<=50K
20,Private,Some-college,10,Married-civ-spouse,Sales,0,0,30,<=50K
17,Private,11th,7,Never-married,Handlers-cleaners,2176,0,18,<=50K
32,State-gov,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
29,Private,HS-grad,9,Divorced,Farming-fishing,0,0,40,<=50K
33,Private,10th,6,Never-married,Craft-repair,0,0,35,<=50K
25,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,60,<=50K
36,Federal-gov,Masters,14,Never-married,Prof-specialty,0,1408,40,<=50K
23,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,72,<=50K
63,Self-emp-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,40,>50K
47,Local-gov,Masters,14,Married-civ-spouse,Prof-specialty,0,0,40,<=50K
80,?,HS-grad,9,Widowed,?,0,0,24,<=50K
17,?,11th,7,Never-married,?,0,0,40,<=50K
40,Self-emp-not-inc,Bachelors,13,Married-spouse-absent,Prof-specialty,2174,0,40,<=50K
30,Private,Assoc-acdm,12,Married-civ-spouse,Other-service,0,0,25,>50K
27,Private,Some-college,10,Never-married,Craft-repair,0,1980,40,<=50K
33,Private,Masters,14,Married-civ-spouse,Prof-specialty,0,0,50,>50K
34,Local-gov,HS-grad,9,Never-married,Farming-fishing,594,0,60,<=50K
34,Local-gov,Some-college,10,Never-married,Protective-serv,0,0,40,<=50K
23,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
42,Local-gov,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
29,Private,Bachelors,13,Never-married,Prof-specialty,0,0,40,<=50K
45,Private,HS-grad,9,Divorced,Adm-clerical,0,0,28,<=50K
24,Federal-gov,HS-grad,9,Never-married,Armed-Forces,0,0,40,<=50K
44,Private,Some-college,10,Married-civ-spouse,Prof-specialty,0,0,40,>50K
27,Private,9th,5,Never-married,Craft-repair,0,0,40,<=50K
20,Private,Some-college,10,Never-married,Sales,0,0,35,<=50K
44,Private,HS-grad,9,Widowed,Exec-managerial,0,0,40,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
20,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
17,?,11th,7,Never-married,?,0,0,5,<=50K
19,Private,HS-grad,9,Never-married,Machine-op-inspct,0,0,40,<=50K
45,Self-emp-inc,Some-college,10,Married-civ-spouse,Craft-repair,0,0,55,>50K
60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,>50K
42,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,0,0,40,>50K
44,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,0,0,40,>50K
40,Private,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,0,0,40,>50K
30,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
38,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,50,<=50K
23,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,60,<=50K
32,?,Some-college,10,Married-civ-spouse,?,0,0,40,<=50K
44,Private,Assoc-acdm,12,Never-married,Farming-fishing,0,0,40,<=50K
54,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,40,<=50K
32,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,50,<=50K
50,Private,1st-4th,2,Married-spouse-absent,Craft-repair,0,0,40,<=50K
24,Private,Bachelors,13,Never-married,Tech-support,0,0,20,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,0,0,60,<=50K
52,Private,HS-grad,9,Divorced,Transport-moving,0,0,40,<=50K
38,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,40,<=50K
49,Private,Masters,14,Married-civ-spouse,Exec-managerial,0,1977,45,>50K
30,Private,Bachelors,13,Married-civ-spouse,Tech-support,0,0,16,>50K
60,Private,Some-college,10,Never-married,Prof-specialty,0,0,40,>50K
22,?,Some-college,10,Never-married,?,0,0,40,<=50K
35,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
30,Private,HS-grad,9,Never-married,Transport-moving,0,0,60,<=50K
67,Private,Assoc-voc,11,Divorced,Other-service,0,0,24,<=50K
46,Private,Bachelors,13,Never-married,Craft-repair,0,0,40,<=50K
17,Private,9th,5,Never-married,Other-service,0,0,6,<=50K
22,Private,Some-college,10,Never-married,Handlers-cleaners,0,0,30,<=50K
27,Private,10th,6,Never-married,Other-service,0,0,40,<=50K
23,Private,HS-grad,9,Never-married,Other-service,0,0,35,<=50K
33,Private,Assoc-acdm,12,Married-civ-spouse,Craft-repair,0,0,45,<=50K
43,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,0,0,20,<=50K
28,State-gov,Bachelors,13,Never-married,Prof-specialty,0,0,20,<=50K
41,Private,HS-grad,9,Married-spouse-absent,Craft-repair,0,0,40,<=50K
52,?,12th,8,Never-married,?,594,0,40,<=50K
25,Private,Some-college,10,Married-spouse-absent,Adm-clerical,0,0,20,<=50K
63,?,1st-4th,2,Married-civ-spouse,?,0,0,35,<=50K
59,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,45,<=50K
45,Local-gov,Bachelors,13,Divorced,Prof-specialty,0,0,40,<=50K
38,Private,Bachelors,13,Married-civ-spouse,Sales,15024,0,60,>50K
40,Private,HS-grad,9,Never-married,Other-service,0,0,35,<=50K
46,Federal-gov,HS-grad,9,Divorced,Adm-clerical,0,0,40,<=50K
35,Private,Assoc-acdm,12,Never-married,Exec-managerial,0,0,60,<=50K
34,Private,HS-grad,9,Divorced,Prof-specialty,0,0,25,<=50K
33,Private,Bachelors,13,Never-married,Craft-repair,0,0,20,<=50K
41,Private,HS-grad,9,Divorced,Adm-clerical,0,0,36,<=50K
20,Private,Some-college,10,Never-married,Machine-op-inspct,0,0,40,<=50K
23,Private,5th-6th,3,Never-married,Other-service,0,0,40,<=50K
26,Private,Some-college,10,Never-married,Prof-specialty,0,0,35,<=50K
72,?,HS-grad,9,Married-civ-spouse,?,0,0,20,<=50K
23,Local-gov,HS-grad,9,Never-married,Farming-fishing,0,0,40,<=50K
62,Local-gov,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,40,<=50K
52,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
58,Private,Some-college,10,Divorced,Other-service,0,0,42,<=50K
25,Private,Bachelors,13,Never-married,Sales,0,0,40,<=50K
24,Private,Bachelors,13,Never-married,Exec-managerial,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Protective-serv,0,0,8,<=50K
43,Private,Some-college,10,Married-civ-spouse,Exec-managerial,0,0,40,<=50K
47,Local-gov,HS-grad,9,Separated,Adm-clerical,0,0,40,<=50K
39,Private,HS-grad,9,Divorced,Other-service,0,0,40,<=50K
49,Private,Assoc-voc,11,Married-spouse-absent,Handlers-cleaners,0,1380,42,<=50K
53,?,5th-6th,3,Widowed,?,0,0,30,<=50K
32,Private,Assoc-voc,11,Never-married,Craft-repair,0,0,45,<=50K
34,Private,Some-college,10,Married-civ-spouse,Prof-specialty,0,0,50,>50K
28,Private,HS-grad,9,Divorced,Craft-repair,0,0,45,<=50K
57,?,Assoc-voc,11,Widowed,?,0,0,38,<=50K
25,Private,Some-college,10,Never-married,Adm-clerical,0,0,20,<=50K
20,?,Some-college,10,Never-married,?,0,0,24,<=50K
21,?,Some-college,10,Never-married,?,0,0,35,<=50K
34,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,50,>50K
38,Self-emp-inc,Bachelors,13,Married-civ-spouse,Exec-managerial,15024,0,80,>50K
50,Private,HS-grad,9,Married-civ-spouse,Exec-managerial,7688,0,50,>50K
24,Local-gov,Some-college,10,Divorced,Handlers-cleaners,0,0,50,<=50K
37,Local-gov,Some-college,10,Married-civ-spouse,Tech-support,0,0,45,>50K
44,Private,Some-college,10,Divorced,Machine-op-inspct,0,0,58,>50K
28,Private,Some-college,10,Married-civ-spouse,Sales,0,0,40,<=50K
42,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
74,Private,Some-college,10,Divorced,Adm-clerical,0,0,9,<=50K
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,50,<=50K
44,Self-emp-not-inc,Masters,14,Married-civ-spouse,Prof-specialty,0,0,40,<=50K
44,Private,11th,7,Divorced,Machine-op-inspct,0,0,46,<=50K
26,Private,HS-grad,9,Never-married,Machine-op-inspct,0,0,40,<=50K
36,Private,HS-grad,9,Married-civ-spouse,Other-service,0,0,40,<=50K
41,Private,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,0,0,50,>50K
67,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,20051,0,48,>50K
39,Local-gov,12th,8,Married-civ-spouse,Tech-support,0,0,50,<=50K
57,Private,1st-4th,2,Widowed,Priv-house-serv,0,0,30,<=50K
29,Private,Assoc-voc,11,Separated,Craft-repair,0,0,40,<=50K
31,Self-emp-inc,Bachelors,13,Never-married,Farming-fishing,0,0,45,<=50K
34,?,HS-grad,9,Never-married,?,0,0,40,<=50K
44,Private,Some-college,10,Married-civ-spouse,Transport-moving,0,0,40,<=50K
29,Private,Doctorate,16,Never-married,Prof-specialty,0,0,40,<=50K
30,Private,Some-college,10,Never-married,Handlers-cleaners,0,0,40,<=50K
27,Private,HS-grad,9,Never-married,Transport-moving,0,0,40,<=50K
27,Private,Some-college,10,Married-civ-spouse,Sales,0,0,50,<=50K
32,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,45,<=50K
58,Private,10th,6,Married-civ-spouse,Other-service,0,0,8,<=50K
35,Local-gov,Some-college,10,Married-civ-spouse,Protective-serv,0,0,40,<=50K
21,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,36,<=50K
28,Private,Some-college,10,Never-married,Craft-repair,0,0,40,<=50K
46,Self-emp-not-inc,Some-college,10,Divorced,Exec-managerial,0,0,50,<=50K
36,Self-emp-not-inc,HS-grad,9,Separated,Other-service,0,0,40,<=50K
72,Private,11th,7,Widowed,Adm-clerical,0,0,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
33,Federal-gov,Assoc-voc,11,Divorced,Craft-repair,0,0,40,>50K
69,Private,11th,7,Never-married,Machine-op-inspct,0,0,40,<=50K
35,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
31,Private,HS-grad,9,Separated,Adm-clerical,0,0,20,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Tech-support,0,0,32,<=50K
30,Private,11th,7,Married-civ-spouse,Other-service,0,0,40,<=50K
28,Private,Bachelors,13,Never-married,Transport-moving,0,0,55,<=50K
54,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,35,>50K
47,Private,Some-college,10,Married-civ-spouse,Prof-specialty,0,0,50,>50K
24,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,40,<=50K
52,Self-emp-not-inc,Bachelors,13,Married-civ-spouse,Prof-specialty,0,0,60,>50K
20,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,48,<=50K
43,Self-emp-inc,Masters,14,Married-civ-spouse,Exec-managerial,5013,0,45,<=50K
45,Private,7th-8th,4,Separated,Other-service,0,0,40,<=50K
29,Self-emp-not-inc,HS-grad,9,Separated,Craft-repair,0,0,35,<=50K
47,Private,Masters,14,Divorced,Exec-managerial,0,0,42,<=50K
24,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
51,Private,HS-grad,9,Married-civ-spouse,Prof-specialty,0,0,40,<=50K
17,Private,11th,7,Never-married,Sales,0,0,12,<=50K
37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,0,1977,40,>50K
27,Private,Doctorate,16,Never-married,Prof-specialty,0,0,70,<=50K
29,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
18,?,12th,8,Never-married,?,0,0,25,<=50K
36,Self-emp-not-inc,Assoc-acdm,12,Divorced,Sales,0,0,35,<=50K
58,Local-gov,Bachelors,13,Never-married,Prof-specialty,0,0,40,<=50K
26,Self-emp-not-inc,Some-college,10,Married-civ-spouse,Craft-repair,0,0,45,<=50K
65,?,Some-college,10,Married-civ-spouse,?,0,0,30,>50K
57,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,40,>50K
59,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
27,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,0,40,<=50K
31,Self-emp-not-inc,Bachelors,13,Never-married,Tech-support,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Sales,0,0,24,<=50K
29,Private,Some-college,10,Never-married,Adm-clerical,0,0,60,<=50K
18,Private,11th,7,Never-married,Other-service,0,0,40,<=50K
52,Private,10th,6,Married-civ-spouse,Craft-repair,0,1887,47,>50K
57,Self-emp-inc,Bachelors,13,Divorced,Prof-specialty,0,0,80,<=50K
42,?,HS-grad,9,Married-civ-spouse,?,0,0,40,<=50K
55,?,HS-grad,9,Married-civ-spouse,?,0,0,40,<=50K
60,Private,7th-8th,4,Never-married,Transport-moving,0,0,48,>50K
31,Private,Bachelors,13,Married-civ-spouse,Prof-specialty,7688,0,40,>50K
23,Private,Bachelors,13,Never-married,Adm-clerical,0,0,40,<=50K
27,Private,HS-grad,9,Never-married,Sales,0,0,40,<=50K
23,?,Some-college,10,Never-married,?,0,0,25,<=50K
42,Self-emp-not-inc,Prof-school,15,Married-civ-spouse,Prof-specialty,0,1902,50,>50K
25,Private,Some-college,10,Never-married,Tech-support,2174,0,40,<=50K
49,Private,Bachelors,13,Never-married,Prof-specialty,0,0,45,<=50K
32,Private,Bachelors,13,Never-married,Tech-support,0,0,40,<=50K
19,Private,Some-college,10,Never-married,Adm-clerical,0,0,28,<=50K
60,Private,7th-8th,4,Divorced,Other-service,0,0,40,<=50K
42,Local-gov,9th,5,Married-civ-spouse,Other-service,0,0,40,<=50K
35,Self-emp-not-inc,Assoc-acdm,12,Never-married,Farming-fishing,0,0,40,<=50K
48,Private,HS-grad,9,Never-married,Adm-clerical,0,0,37,<=50K
51,Private,Masters,14,Married-civ-spouse,Craft-repair,0,0,40,>50K
29,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
36,Local-gov,HS-grad,9,Separated,Exec-managerial,0,0,40,<=50K
17,Private,10th,6,Never-married,Other-service,0,0,21,<=50K
52,Private,Masters,14,Divorced,Prof-specialty,6849,0,60,<=50K
24,Private,HS-grad,9,Never-married,Craft-repair,0,0,40,<=50K
24,Private,HS-grad,9,Married-civ-spouse,Handlers-cleaners,0,0,50,<=50K
26,Local-gov,Bachelors,13,Never-married,Prof-specialty,1055,0,40,<=50K
27,Private,Bachelors,13,Never-married,Other-service,0,0,20,<=50K
39,Private,HS-grad,9,Never-married,Handlers-cleaners,0,0,60,<=50K
30,Private,HS-grad,9,Married-civ-spouse,Transport-moving,0,0,45,<=50K
50,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Exec-managerial,0,0,32,<=50K
52,Self-emp-inc,Bachelors,13,Married-civ-spouse,Sales,0,0,55,<=50K
46,Private,Prof-school,15,Married-civ-spouse,Prof-specialty,15024,0,45,>50K
23,Private,Bachelors,13,Never-married,Sales,0,0,20,<=50K
45,Private,11th,7,Widowed,Other-service,0,0,20,<=50K
65,Private,9th,5,Widowed,Priv-house-serv,0,0,24,<=50K
29,Private,Assoc-voc,11,Married-civ-spouse,Transport-moving,0,0,55,<=50K
47,Private,9th,5,Married-spouse-absent,Handlers-cleaners,0,0,40,<=50K
30,Private,HS-grad,9,Never-married,Farming-fishing,0,0,60,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Sales,0,0,45,>50K
38,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Sales,0,0,64,<=50K
33,Private,Some-college,10,Married-civ-spouse,Exec-managerial,0,0,40,>50K
49,Private,Bachelors,13,Married-civ-spouse,Sales,0,0,26,>50K
47,Self-emp-not-inc,Some-college,10,Never-married,Other-service,0,0,40,<=50K
49,Local-gov,10th,6,Separated,Other-service,0,0,40,<=50K
43,Private,Some-college,10,Married-civ-spouse,Craft-repair,15024,0,60,>50K
30,Private,Bachelors,13,Married-civ-spouse,Adm-clerical,0,0,40,>50K
58,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,60,<=50K
19,Private,HS-grad,9,Never-married,Other-service,0,0,14,<=50K
21,Private,Bachelors,13,Never-married,Handlers-cleaners,0,0,40,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,15024,0,60,>50K
47,Self-emp-inc,5th-6th,3,Married-civ-spouse,Transport-moving,0,0,50,<=50K
52,Self-emp-not-inc,Doctorate,16,Married-civ-spouse,Prof-specialty,0,0,60,>50K
26,Private,HS-grad,9,Divorced,Craft-repair,0,0,55,<=50K
60,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,<=50K
21,Private,Some-college,10,Never-married,Handlers-cleaners,0,0,40,<=50K
36,Private,Some-college,10,Married-civ-spouse,Sales,5178,0,50,>50K
31,Private,Some-college,10,Married-civ-spouse,Craft-repair,0,0,45,<=50K
50,Self-emp-inc,Doctorate,16,Separated,Prof-specialty,0,0,40,>50K
31,Local-gov,HS-grad,9,Divorced,Adm-clerical,0,0,40,<=50K
71,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,15,<=50K
58,?,HS-grad,9,Married-civ-spouse,?,0,0,50,<=50K
30,State-gov,Bachelors,13,Married-civ-spouse,Tech-support,0,0,40,>50K
20,Private,Some-college,10,Never-married,Other-service,0,0,20,<=50K
24,Private,HS-grad,9,Never-married,Exec-managerial,4101,0,50,<=50K
35,Private,Doctorate,16,Married-civ-spouse,Prof-specialty,0,0,40,>50K
38,State-gov,Some-college,10,Separated,Exec-managerial,0,0,45,<=50K
27,Private,HS-grad,9,Never-married,Machine-op-inspct,0,0,32,<=50K
29,State-gov,Some-college,10,Never-married,Adm-clerical,0,0,40,<=50K
70,?,9th,5,Widowed,?,1111,0,15,<=50K
34,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,45,<=50K
44,Private,7th-8th,4,Married-civ-spouse,Craft-repair,0,0,35,<=50K
43,Private,HS-grad,9,Married-civ-spouse,Machine-op-inspct,0,0,40,>50K
44,Self-emp-not-inc,12th,8,Married-civ-spouse,Handlers-cleaners,0,0,40,>50K
35,Private,Masters,14,Never-married,Sales,0,0,60,<=50K
27,Private,Some-college,10,Never-married,Prof-specialty,0,0,40,<=50K
43,Local-gov,Masters,14,Never-married,Prof-specialty,0,0,38,<=50K
20,Private,Some-college,10,Never-married,Sales,0,0,25,<=50K
42,Private,Assoc-acdm,12,Divorced,Prof-specialty,8614,0,40,>50K
27,State-gov,Some-college,10,Married-civ-spouse,Transport-moving,3411,0,40,<=50K
42,Private,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,>50K
20,?,11th,7,Married-spouse-absent,?,0,1762,40,<=50K
24,Private,9th,5,Never-married,Machine-op-inspct,0,1721,40,<=50K
48,Federal-gov,Some-college,10,Divorced,Exec-managerial,0,0,40,<=50K
17,?,11th,7,Never-married,?,0,0,20,<=50K
17,Self-emp-not-inc,11th,7,Never-married,Farming-fishing,0,0,10,<=50K
33,Private,Bachelors,13,Married-civ-spouse,Exec-managerial,0,0,40,>50K
50,Self-emp-inc,HS-grad,9,Married-civ-spouse,Sales,0,0,50,>50K
22,Private,HS-grad,9,Never-married,Sales,2597,0,40,<=50K
17,Private,12th,8,Never-married,Other-service,0,0,16,<=50K
32,Private,Some-college,10,Married-civ-spouse,Adm-clerical,0,0,40,<=50K
31,Private,HS-grad,9,Never-married,Craft-repair,0,0,45,<=50K
58,Self-emp-not-inc,HS-grad,9,Widowed,Exec-managerial,0,0,50,<=50K
29,Local-gov,HS-grad,9,Never-married,Protective-serv,0,0,48,<=50K
37,Private,Assoc-voc,11,Married-civ-spouse,Craft-repair,0,0,40,>50K
34,Self-emp-not-inc,HS-grad,9,Married-civ-spouse,Craft-repair,0,0,40,>50K
23,Local-gov,Some-college,10,Separated,Exec-managerial,0,0,40,<=50K
18,State-gov,11th,7,Never-married,Adm-clerical,0,0,5,<=50K
34,Private,HS-grad,9,Divorced,Exec-managerial,0,0,40,<=50K
